Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	13/659	0.9674807753925421	0.9999955104051335	0	0	0.6307376497509759	0.020852013040353244	ACHE;CPNE6;AGT;UGT8;BDH1;STAR;ALDH3B1;ACSBG1;PNPLA5;DEGS2;PTGDS;CERS1;PTGES
Activated TLR4 signalling Homo sapiens R-HSA-166054	1/112	0.9693377513672348	0.9999955104051335	0	0	0.28471422241914046	0.00886661905781836	S100B
PPARA activates gene expression Homo sapiens R-HSA-1989781	1/113	0.9702796876646727	0.9999955104051335	0	0	0.2821574941451991	0.00851294871365235	AGT
G2/M Transition Homo sapiens R-HSA-69275	2/173	0.9703764721000705	0.9999955104051335	0	0	0.3690836286117593	0.011098775512299546	HAUS7;TUBB4A
Mitotic G2-G2/M phases Homo sapiens R-HSA-453274	2/175	0.9718993571845876	0.9999955104051335	0	0	0.3647787997000674	0.010397298106914865	HAUS7;TUBB4A
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha) Homo sapiens R-HSA-400206	1/116	0.9729356532604927	0.9999955104051335	0	0	0.27475409836065573	0.007538519221352617	AGT
TCR signaling Homo sapiens R-HSA-202403	1/118	0.9745732759145171	0.9999955104051335	0	0	0.2700294241277848	0.006954761604647818	HLA-DPB1
Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705	3/233	0.9750730711747735	0.9999955104051335	0	0	0.41101973684210524	0.010375316139585554	PDGFA;FGF1;FGF2
Toll Like Receptor 4 (TLR4) Cascade Homo sapiens R-HSA-166016	1/122	0.9775576484727335	0.9999955104051335	0	0	0.2610486383958813	0.005925285503305064	S100B
Post-translational protein modification Homo sapiens R-HSA-597592	9/521	0.9797102782772212	0.9999955104051335	0	0	0.5511997767857143	0.011298705477333871	ADAMTS4;SPON1;GALNT15;ST8SIA3;ST8SIA5;ADAMTS8;THBS2;RENBP;GALNT9
Biological oxidations Homo sapiens R-HSA-211859	2/199	0.985191746583597	0.9999955104051335	0	0	0.319938652863561	0.004773161617969293	SULT4A1;GSTM5
TCF dependent signaling in response to WNT Homo sapiens R-HSA-201681	2/199	0.985191746583597	0.9999955104051335	0	0	0.319938652863561	0.004773161617969293	WIF1;WNT1
Immune System Homo sapiens R-HSA-168256	34/1547	0.9860720854150806	0.9999955104051335	0	0	0.6962008061846435	0.009764785876685292	CAMK2B;FLT3;FBXO27;RASGRF1;CAMK2A;PDGFA;ADCY2;RASAL1;ICAM5;FGF1;FGF2;SPRED3;LGALS3;GRIN2A;RASGEF1A;KIF5A;NEFL;PRSS3;CD34;IL12RB2;PRKCG;RAP1GAP2;MX2;KSR2;GRIN2C;DUSP8;S100B;GFRA2;GRIN1;MAPK13;IFI27;HLA-DPB1;TEK;ASB2
Asparagine N-linked glycosylation Homo sapiens R-HSA-446203	3/259	0.9867095465379442	0.9999955104051335	0	0	0.3687744140625	0.004934040117592087	ST8SIA3;ST8SIA5;RENBP
Toll-Like Receptors Cascades Homo sapiens R-HSA-168898	1/140	0.9872078458388012	0.9999955104051335	0	0	0.2270314895624484	0.002922957390934855	S100B
DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532	1/145	0.9890580175823546	0.9999955104051335	0	0	0.2190915300546448	0.0024105077189838834	EYA4
Organelle biogenesis and maintenance Homo sapiens R-HSA-1852241	4/326	0.9905768760411333	0.9999955104051335	0	0	0.39020946104965876	0.0036944261058402973	HAUS7;KIF17;TUBB4A;SSTR3
Translation Homo sapiens R-HSA-72766	1/151	0.9909289092282749	0.9999955104051335	0	0	0.21026229508196723	0.0019160117208150303	EEF1A2
Regulation of TP53 Activity Homo sapiens R-HSA-5633007	1/151	0.9909289092282749	0.9999955104051335	0	0	0.21026229508196723	0.0019160117208150303	ZNF385A
Transport to the Golgi and subsequent modification Homo sapiens R-HSA-948021	1/162	0.9935685710817014	0.9999955104051335	0	0	0.19578454332552694	0.0012632409643091255	ST8SIA3
Apoptosis Homo sapiens R-HSA-109581	1/163	0.993766573046943	0.9999955104051335	0	0	0.1945658773527626	0.0012166079541057443	UNC5A
Programmed Cell Death Homo sapiens R-HSA-5357801	1/166	0.9943247878554693	0.9999955104051335	0	0	0.19099850968703427	0.0010870445920379411	UNC5A
Membrane Trafficking Homo sapiens R-HSA-199991	5/420	0.9964273758417491	0.9999955104051335	0	0	0.37723169907352183	0.001350120256098651	GJC2;GJB1;KIF19;KIF5A;KIF1A
Cell Cycle Checkpoints Homo sapiens R-HSA-69620	1/182	0.9965595961566873	0.9999955104051335	0	0	0.1739697491169278	5.995581469611905E-4	ZNF385A
Metabolism Homo sapiens R-HSA-1430728	40/1908	0.9970337803118098	0.9999955104051335	0	0	0.6570613184727946	0.001951884511593789	ACHE;HPSE2;KCNC2;CPNE6;ADCY2;PRELP;SLC2A5;CKMT2;UGT8;PHKG1;HAS1;ALDH3B1;CARNS1;CA4;CA7;CKB;PRSS3;PTGDS;SULT4A1;CHST6;ABCC8;SLC52A3;BGN;DIO2;ADRA2C;MT3;AGT;HS3ST2;BCAN;SLC6A7;SLC6A8;BDH1;STAR;ACSBG1;CSPG4;PNPLA5;DEGS2;CERS1;GSTM5;PTGES
Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168	2/260	0.9972297978307944	0.9999955104051335	0	0	0.24351777599572308	6.755295806600556E-4	FBXO27;ASB2
Metabolism of proteins Homo sapiens R-HSA-392499	19/1074	0.9974110235185163	0.9999955104051335	0	0	0.5577462533623672	0.0014458643957074952	PCSK2;ACHE;PCSK1;SPON1;GALNT15;SFTPC;ST8SIA3;ADRA2C;THBS2;TUBB4A;RENBP;AGT;ADAMTS4;KIF5A;EEF1A2;FFAR4;ST8SIA5;ADAMTS8;GALNT9
Chromatin organization Homo sapiens R-HSA-4839726	1/226	0.9991317621351816	0.9999955104051335	0	0	0.13962841530054645	1.2128333618324114E-4	PADI2
Chromatin modifying enzymes Homo sapiens R-HSA-3247509	1/226	0.9991317621351816	0.9999955104051335	0	0	0.13962841530054645	1.2128333618324114E-4	PADI2
Cellular responses to stress Homo sapiens R-HSA-2262752	3/367	0.9991612180892631	0.9999955104051335	0	0	0.25789383314054365	2.1640745415104886E-4	CAMK2B;CAMK2A;SOD3
Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	2/305	0.9992202125028699	0.9999955104051335	0	0	0.2068640361573103	1.613729154726189E-4	FBXO27;ASB2
Vesicle-mediated transport Homo sapiens R-HSA-5653656	5/492	0.9993357357844375	0.9999955104051335	0	0	0.320240442935464	2.1279495048054739E-4	GJC2;GJB1;KIF19;KIF5A;KIF1A
Adaptive Immune System Homo sapiens R-HSA-1280218	10/762	0.999507905856448	0.9999955104051335	0	0	0.4123668000141608	2.029732323486677E-4	RAP1GAP2;FBXO27;KIF5A;HLA-DPB1;PDGFA;ICAM5;FGF1;ASB2;FGF2;CD34
DNA Repair Homo sapiens R-HSA-73894	1/285	0.9998614141247115	0.9999955104051335	0	0	0.11028053567305472	1.5284383687842645E-5	EYA4
Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989	1/348	0.9999780392844285	0.9999955104051335	0	0	0.08996078801908632	1.9756249714216617E-6	ZNF385A
Cell Cycle, Mitotic Homo sapiens R-HSA-69278	2/462	0.9999882738939532	0.9999955104051335	0	0	0.13513957307060756	1.584670255972854E-6	HAUS7;TUBB4A
Cell Cycle Homo sapiens R-HSA-1640170	3/566	0.9999925714876546	0.9999955104051335	0	0	0.16499368981957557	1.2256622141610137E-6	HAUS7;TUBB4A;ZNF385A
Olfactory Signaling Pathway Homo sapiens R-HSA-381753	1/418	0.9999943613481842	0.9999955104051335	0	0	0.07458426701261942	4.2055589830592606E-7	OR2L13
Gene Expression Homo sapiens R-HSA-74160	4/1631	0.9999945251588745	0.9999955104051335	0	0	0.07194085798849521	3.938658460931927E-7	EEF1A2;PGR;RXRG;ZNF385A
Generic Transcription Pathway Homo sapiens R-HSA-212436	3/812	0.9999955104051335	0.9999955104051335	0	0	0.11332216511612778	5.087717528610951E-7	PGR;RXRG;ZNF385A
